y,x,Linie,Km,BPS,BPS-Name,PerronTyp,P-Nr,P-Lange,Z-Schienenfrei,P-Besonderheit,Bem-Typ,BE-Nr,BE Konstruktion,Bem Konstruktion,BE L=,Flache,Oberflache,Bem Oberflache,Baujahr,BE Besonderes,B-Jahr,Fotos,GO 1 Erf Dtm,GO Mut Dtm,GO IPID,1 Erf Dtm,Mut Dtm,AT-PA-Region,PJ-Produktionsstandort,IH-Region,IH-Niederlassung,B-Region,Kst,Kst-Beschreibung,UEW-Region,UEW-Niederlassung-FB,Abk. Str. Verwaltung,ErfMandant,Status,FNO,FID,IPID,geopos
593382.17,193734.077,250,87.005,THOD,Thorishaus Dorf,Aussenperron,2,219,ja,,,3,Konventionell fundiert,,33,79,Unbekannt,,,,2012,0,0001-01-03T00:53:28+00:53,0001-01-26T00:53:28+00:53,1361928,0001-01-14T00:53:28+00:53,0001-01-26T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,250350,Flamatt - (Bern),Mitte,Olten,SBB CFF,SBB,Bestehend,716,135193132,4737368,"46.8946852726, 7.35179254143"
650055.393,224514.828,500,69.178,SS,Sursee,Hausperron,1,310,ja,,,1,Konventionell fundiert,,241,1334,Bituminoeses Mischgut,,,,,0,0001-01-12T00:53:28+00:53,0001-01-18T00:53:28+00:53,906620,0001-01-29T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Olten,Mitte,500650,(Zofingen) - Sursee,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35392084,774172,"47.169702335, 8.09885902965"
560280.482,141939.609,100,25.868,TER,Territet,Aussenperron,2,365,ja,,,1,Konventionell fundiert,,138,553,Bituminoeses Mischgut,,,,,0,0001-01-09T00:53:28+00:53,0001-01-06T00:53:28+00:53,1585261,0001-01-09T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,SBB,Bestehend,716,35396085,1585253,"46.4276206976, 6.92191597024"
560261.144,141989.866,100,25.814,TER,Territet,Hausperron,1,332,ja,,,1,Konventionell fundiert,,21,48,Kiessandbelag,,,,,0,0001-01-08T00:53:28+00:53,0001-01-06T00:53:28+00:53,1585244,0001-01-08T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,SBB,Bestehend,716,35377360,1585224,"46.4280716319, 6.92166008318"
560343.871,141808.635,100,26.014,TER,Territet,Aussenperron,2,365,ja,,,2,Konventionell fundiert,,19,53,Beton-Belag,,,,,0,0001-01-09T00:53:28+00:53,0001-01-06T00:53:28+00:53,1585261,0001-01-09T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,SBB,Bestehend,716,35396076,1585255,"46.4264462925, 6.9227518298"
614464.396,178327.286,290,136.843,TH,Thun,Zwischenperron,BLS,161,ja,,,1,Konventionell fundiert,,161,758,Unbekannt,,,,,0,0001-01-24T00:53:28+00:53,0001-01-25T00:53:28+00:53,1462094,0001-01-24T00:53:28+00:53,0001-01-20T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,290300,Thun SBB/BLS,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35382642,1462085,"46.7559740229, 7.62795461631"
592473.205,211836.982,260,19.778,SUB,Suberg-Grossaffoltern,Aussenperron,4,216,ja,,,2,Konventionell fundiert,,35,107,Bituminoeses Mischgut,,,,2012,0,0001-01-25T00:53:28+00:53,0001-01-26T00:53:28+00:53,1741263,0001-01-14T00:53:28+00:53,0001-01-26T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,260100,(Zollikofen) - (Lyss),Mitte,Olten,SBB CFF,SBB,Bestehend,716,146570128,4737388,"47.0575133146, 7.33956175129"
589566.625,217818.064,260,28.222,STU,Studen BE,Aussenperron,2,220,ja,,,1,Konventionell fundiert,,171,704,Bituminoeses Mischgut,,,,1998,0,0001-01-27T00:53:28+00:53,0001-01-05T00:53:28+00:53,12414477,0001-01-15T00:53:28+00:53,0001-01-05T00:53:28+00:53,West,West,West,Biel/Bienne,West,260200,(Busswil) - (Madretsch),West,Biel,SBB CFF,SBB,Bestehend,716,35398000,1841392,"47.1112729532, 7.30116579633"
598519.226,122220.303,100,98.141,SL,St-Leonard,Hausperron,1,216,ja,,,1,Konventionell fundiert,,151,489,Gussasphalt,,,,2003,0,0001-01-31T00:53:28+00:53,0001-01-09T00:53:28+00:53,2775307,0001-01-31T00:53:28+00:53,0001-01-08T00:53:28+00:53,West,West,West,Sion,West,100410,(Sion) - Sierre/Siders,West,Sion,SBB CFF,SBB,Bestehend,716,35389139,2775306,"46.2514132369, 7.4194437147"
566275.481,118469.058,100,51.516,SM,St-Maurice,Aussenperron,3,150,ja,,,1,Konventionell fundiert,,150,975,Bituminoeses Mischgut,,,,2009,0,0001-01-26T00:53:28+00:53,0001-01-03T00:53:28+00:53,4275099,0001-01-26T00:53:28+00:53,0001-01-16T00:53:28+00:53,West,West,West,Sion,West,100260,St-Maurice,West,Sion,SBB CFF,SBB,Bestehend,716,35388813,4275098,"46.2168211422, 7.00161110345"
592461.722,211840.198,260,19.783,SUB,Suberg-Grossaffoltern,Zwischenperron,2/3,231,ja,,,2,Konventionell fundiert,,180,538,Bituminoeses Mischgut,,,,,0,0001-01-25T00:53:28+00:53,0001-01-26T00:53:28+00:53,1741279,0001-01-25T00:53:28+00:53,0001-01-26T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,260100,(Zollikofen) - (Lyss),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35388737,1741277,"47.0575421106, 7.33941055564"
563977.162,125476.177,100,43.486,ST,St-Triphon,Zwischenperron,2/3,219,nein,,,1,Konventionell fundiert,,219,1112,Bituminoeses Mischgut,,,,,0,0001-01-24T00:53:28+00:53,0001-01-07T00:53:28+00:53,679294,0001-01-24T00:53:28+00:53,0001-01-04T00:53:28+00:53,West,West,West,Sion,West,100200,(Villeneuve) - St-Triphon,West,Sion,SBB CFF,SBB,Bestehend,716,35387965,679293,"46.2797338708, 6.97128557365"
598445.408,122171.982,100,98.053,SL,St-Leonard,Aussenperron,2,233,ja,,,1,Konventionell fundiert,,84,215,Bituminoeses Mischgut,,,,,0,0001-01-31T00:53:28+00:53,0001-01-09T00:53:28+00:53,2775303,0001-01-31T00:53:28+00:53,0001-01-08T00:53:28+00:53,West,West,West,Sion,West,100410,(Sion) - Sierre/Siders,West,Sion,SBB CFF,SBB,Bestehend,716,35385889,2775300,"46.2509783858, 7.41848667554"
564000.158,125435.843,100,43.531,ST,St-Triphon,Aussenperron,1,200,ja,,,1,Konventionell fundiert,,63,400,Bituminoeses Mischgut,,,,,0,0001-01-24T00:53:28+00:53,0001-01-30T00:53:28+00:53,679308,0001-01-23T00:53:28+00:53,0001-01-07T00:53:28+00:53,West,West,West,Sion,West,100200,(Villeneuve) - St-Triphon,West,Sion,SBB CFF,SBB,Bestehend,716,35388002,1693265,"46.2793722834, 6.97158703958"
550618.748,147024.289,100,14.446,STSA,St-Saphorin,Aussenperron,2,153,ja,,,1,Konventionell fundiert,,153,422,Kiessandbelag,,,,,0,0001-01-08T00:53:28+00:53,0001-01-05T00:53:28+00:53,1645267,0001-01-08T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Lausanne,West,100100,(Lausanne) - Vevey,West,Lausanne,SBB CFF,SBB,Bestehend,716,35395144,1645260,"46.4727154716, 6.79568467219"
564017.352,125372.146,100,43.597,ST,St-Triphon,Aussenperron,1,200,ja,,,2,Konventionell fundiert,,19,125,Beton-Belag,,,,,0,0001-01-24T00:53:28+00:53,0001-01-30T00:53:28+00:53,679308,0001-01-23T00:53:28+00:53,0001-01-07T00:53:28+00:53,West,West,West,Sion,West,100200,(Villeneuve) - St-Triphon,West,Sion,SBB CFF,SBB,Bestehend,716,35387994,1693266,"46.2788002229, 6.97181503779"
675379.001,249435.126,711,8.385,URD,Urdorf,Aussenperron,2,319,ja,,,1,Konventionell fundiert,,319,1171,Bituminoeses Mischgut,,,,1987,0,0001-01-05T00:53:28+00:53,0001-01-17T00:53:28+00:53,415508,0001-01-05T00:53:28+00:53,0001-01-17T00:53:28+00:53,Ost,Ost,Ost,Zurich,Ost,711200,Urdorf - Urdorf Weihermatt,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35396213,415514,"47.3914294286, 8.43702865027"
675380.093,249425.643,711,8.385,URD,Urdorf,Hausperron,1,323,ja,,,1,Konventionell fundiert,,323,1260,Bituminoeses Mischgut,,,,1987,0,0001-01-05T00:53:28+00:53,0001-01-17T00:53:28+00:53,415509,0001-01-05T00:53:28+00:53,0001-01-17T00:53:28+00:53,Ost,Ost,Ost,Zurich,Ost,711200,Urdorf - Urdorf Weihermatt,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35375947,415512,"47.3913440185, 8.43704151451"
661526.334,260373.161,710,27.295,TG,Turgi,Mittelperron,2/3,328,ja,,,1,Konventionell fundiert,,328,2365,Bituminoeses Mischgut,,,,1996,0,0001-01-26T00:53:28+00:53,0001-01-16T00:53:28+00:53,1698299,0001-01-26T00:53:28+00:53,0001-01-08T00:53:28+00:53,Ost,NEP,Ost,Zurich,Ost,710600,Turgi,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35379914,1698298,"47.4912408058, 8.255070054"
631020.705,196814.311,460,43.113,TSCH,Trubschachen,Zwischenperron,2,261,nein,,,1,Konventionell fundiert,,118,612,Bituminoeses Mischgut,,,,,0,0001-01-21T00:53:28+00:53,0001-01-28T00:53:28+00:53,10312031,0001-01-21T00:53:28+00:53,0001-01-21T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,460100,Gumligen Sud - Trubschachen,Mitte,Olten,SBB CFF,SBB,Bestehend,716,54911166,10311994,"46.9217050273, 7.84590415998"
631047.038,196789.165,460,43.155,TSCH,Trubschachen,Zwischenperron,3,214,nein,,,1,Konventionell fundiert,,153,207,Bituminoeses Mischgut,,,,,0,0001-01-24T00:53:28+00:53,0001-01-24T00:53:28+00:53,1465103,0001-01-24T00:53:28+00:53,0001-01-21T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,460100,Gumligen Sud - Trubschachen,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35376681,1465102,"46.9214776085, 7.84624816725"
619991.055,128683.897,100,121.999,TUR,Turtmann,Aussenperron,2,260,ja,,,1,Konventionell fundiert,,0,919,Bituminoeses Mischgut,,,,,0,0001-01-04T00:53:28+00:53,0001-01-03T00:53:28+00:53,1756588,0001-01-04T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Sion,West,100490,(Sierre/Siders) - (St. German),West,Sion,SBB CFF,SBB,Bestehend,716,35385818,1756589,"46.3092635233, 7.69814726874"
620040.928,128684.693,100,122.048,TUR,Turtmann,Hausperron,1,259,ja,,,1,Konventionell fundiert,,0,988,Bituminoeses Mischgut,,,,,0,0001-01-04T00:53:28+00:53,0001-01-30T00:53:28+00:53,1756586,0001-01-04T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Sion,West,100490,(Sierre/Siders) - (St. German),West,Sion,SBB CFF,SBB,Bestehend,716,35379033,1756587,"46.3092692022, 7.69879469782"
496183.816,119719.035,151,64.837,COI,Vernier,Hausperron,1,173,ja,,,1,Konventionell fundiert,,35,64,Bituminoeses Mischgut,Vetuste,,P 13,,0,0001-01-14T00:53:28+00:53,0001-01-04T00:53:28+00:53,522300,0001-01-26T00:53:28+00:53,0001-01-14T00:53:28+00:53,West,West,West,Geneve,West,151200,(Chatelaine) - La Plaine-Frontiere,West,Lausanne,SBB CFF,SBB,Bestehend,716,35385363,955314,"46.2208894415, 6.09313576671"
696760.995,245149.636,740,81.298,UST,Uster,Hausperron,1,338,ja,,,1,Konventionell fundiert,,338,1320,Bituminoeses Mischgut,,,,1990,0,0001-01-24T00:53:28+00:53,0001-01-11T00:53:28+00:53,1805695,0001-01-24T00:53:28+00:53,0001-01-11T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,740350,Uster - Dubendorf - Chriesbach [Abzw],Ost,Zurich,SBB CFF,SBB,Bestehend,716,35388305,1805694,"47.3500959242, 8.71926438168"
674846.022,248352.039,711,9.749,URDW,Urdorf Weihermatt,Aussenperron,2,321,ja,,,1,Konventionell fundiert,,319,1006,Bituminoeses Mischgut,,,,1987,0,0001-01-09T00:53:28+00:53,0001-01-29T00:53:28+00:53,1141010,0001-01-30T00:53:28+00:53,0001-01-18T00:53:28+00:53,Ost,Ost,Ost,Zurich,Ost,711200,Urdorf - Urdorf Weihermatt,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35397226,245910,"47.381749448, 8.42978886629"
716758.172,231518.012,735,46.528,UZ,Uznach,Hausperron,1,291,ja,,,2,Konventionell fundiert,,123,603,Unbekannt,,,,2013,0,0001-01-19T00:53:28+00:53,0001-01-08T00:53:28+00:53,3564298,0001-01-14T00:53:28+00:53,0001-01-06T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,735150,Uznach - (Rapperswil),Ost,Zurich,SBB CFF,SBB,Bestehend,716,112286196,4566031,"47.2242713266, 8.98032098964"
495586.571,119886.704,151,65.459,VMC,Vernier-Meyrin Cargo,Aussenperron,2,136,ja,,,1,Konventionell fundiert,,0,422,Bituminoeses Mischgut,,,,,0,0001-01-13T00:53:28+00:53,0001-01-30T00:53:28+00:53,522290,0001-01-13T00:53:28+00:53,0001-01-14T00:53:28+00:53,West,West,West,Geneve,West,151200,(Chatelaine) - La Plaine-Frontiere,West,Lausanne,SBB CFF,SBB,Bestehend,716,35381752,522287,"46.2223049722, 6.08535916639"
569039.877,109818.959,100,61.438,VERN,Vernayaz,Aussenperron,2,150,ja,,,1,Konventionell fundiert,,151,400,Bituminoeses Mischgut,,,,,0,0001-01-09T00:53:28+00:53,0001-01-11T00:53:28+00:53,1652335,0001-01-09T00:53:28+00:53,0001-01-08T00:53:28+00:53,West,West,West,Sion,West,100300,(St-Maurice) - (Martigny),West,Sion,SBB CFF,SBB,Bestehend,716,35391787,1652334,"46.1391427974, 7.0380083192"
554230.576,145960.714,100,18.332,VV,Vevey,Hausperron,1,419,ja,,,3,Konventionell fundiert,,289,1539,Bituminoeses Mischgut,,,,,0,0001-01-08T00:53:28+00:53,0001-01-02T00:53:28+00:53,1311362,0001-01-03T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Lausanne,West,100100,(Lausanne) - Vevey,West,Lausanne,SBB CFF,SBB,Bestehend,716,167530188,12425591,"46.4634053301, 6.84281512561"
554136.982,146045.366,100,18.206,VV,Vevey,Hausperron,1,419,ja,,,1,Konventionell fundiert,,421,307,Bituminoeses Mischgut,,,,,0,0001-01-08T00:53:28+00:53,0001-01-02T00:53:28+00:53,1311362,0001-01-08T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Lausanne,West,100100,(Lausanne) - Vevey,West,Lausanne,SBB CFF,SBB,Bestehend,716,35390762,1311361,"46.4641603898, 6.84158836087"
518566.422,174225.723,200,45.999,VAL,Vallorbe,Mittelperron,3/4,428,ja,,,2,,,0,762,Bituminoeses Mischgut,,,,,0,0001-01-16T00:53:28+00:53,0001-01-12T00:53:28+00:53,1584684,0001-01-04T00:53:28+00:53,0001-01-04T00:53:28+00:53,West,West,West,Lausanne,West,200300,Vallorbe (communaute),West,Lausanne,SBB CFF,SBB,Bestehend,716,140147794,11681521,"46.7142497903, 6.37358101652"
635241.334,194468.955,460,48.207,WIG,Wiggen,Zwischenperron,2,138,nein,Zwi. aufgef. Kies,,1,Konventionell fundiert,,138,230,Bituminoeses Mischgut,,,,,0,0001-01-30T00:53:28+00:53,0001-01-12T00:53:28+00:53,1691863,0001-01-30T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,460200,(Trubschachen) - (Wolhusen),Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35385133,1691862,"46.9003981993, 7.90113430894"
609931.002,187828.951,290,125.741,WCH,Wichtrach,Hausperron,2,220,ja,,,1,Konventionell fundiert,,172,479,Bituminoeses Mischgut,,,,1988,0,0001-01-22T00:53:28+00:53,0001-01-25T00:53:28+00:53,1311692,0001-01-22T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,290250,(Gumligen) - (Thun),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35385140,1311691,"46.8415275349, 7.5688241186"
720723.09,258052.828,830,0.081,WIL,Wil,Mittelperron,4/5,279,ja,,,1,Konventionell fundiert,,65,638,Bituminoeses Mischgut,,,,1992,0,0001-01-08T00:53:28+00:53,0001-01-18T00:53:28+00:53,1182620,0001-01-08T00:53:28+00:53,0001-01-16T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,850350,Wil,Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35395670,1182613,"47.4621720533, 9.03980999734"
666854.644,217789.97,651,5.876,WAB,Waldibrucke,Zwischenperron,2,122,nein,,,1,Konventionell fundiert,,122,253,Bituminoeses Mischgut,,,,,0,0001-01-03T00:53:28+00:53,0001-01-28T00:53:28+00:53,1890100,0001-01-03T00:53:28+00:53,0001-01-07T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,651100,(Hubeli) - Hochdorf,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35389031,1890101,"47.1077331144, 8.31942928394"
654709.857,251958.371,640,40.308,WI,Wildegg,Aussenperron,3,180,nein,,,1,Konventionell fundiert,,191,560,Verbundstein-Pflaesterung,,,,,0,0001-01-28T00:53:28+00:53,0001-01-28T00:53:28+00:53,1265613,0001-01-28T00:53:28+00:53,0001-01-12T00:53:28+00:53,Mitte,NEP,Mitte,Brugg,Mitte,640100,(Brugg) - (Rupperswil),Mitte,Basel,SBB CFF,SBB,Bestehend,716,35384241,1265612,"47.4161634544, 8.16359060577"
632519.491,243521.857,410,42.983,WBOL,Wangen bei Olten,Dienstperron,1,69,ja,,,1,Konventionell fundiert,,69,177,Bituminoeses Mischgut,,,,,0,0001-01-16T00:53:28+00:53,0001-01-16T00:53:28+00:53,12258805,0001-01-16T00:53:28+00:53,0001-01-16T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,410100,(Olten) - (Solothurn),Mitte,Olten,SBB CFF,SBB,Bestehend,716,163216543,12258804,"47.3417533129, 7.86893946982"
711659.78,236798.654,754,39.599,WL,Wald,Hilfskante,4,99,nein,,,1,Konventionell fundiert,,101,177,Bituminoeses Mischgut,,,,,0,0001-01-06T00:53:28+00:53,0001-01-04T00:53:28+00:53,1756118,0001-01-06T00:53:28+00:53,0001-01-04T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,754200,(Bauma) - Wald,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35380222,1756117,"47.2726414728, 8.91432862007"
711661.078,236810.988,754,39.591,WL,Wald,Hausperron,2,177,ja,,,1,Konventionell fundiert,,74,174,Unbekannt,,,,,0,0001-01-07T00:53:28+00:53,0001-01-04T00:53:28+00:53,4210255,0001-01-03T00:53:28+00:53,0001-01-04T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,754200,(Bauma) - Wald,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35383434,1855006,"47.272752172, 8.91434883614"
563368.254,174384.352,250,44.907,VZ,Villaz-St-Pierre,Aussenperron,2,190,ja,,,1,Konventionell fundiert,,190,585,Bituminoeses Mischgut,,,,2008,0,0001-01-23T00:53:28+00:53,0001-01-26T00:53:28+00:53,4368923,0001-01-23T00:53:28+00:53,0001-01-26T00:53:28+00:53,West,West,West,Lausanne,West,250250,Romont - Fribourg,West,Lausanne,SBB CFF,SBB,Bestehend,716,35388830,4368924,"46.7196502508, 6.95950038217"
693633.34,231701.354,720,23.94,WAE,Wadenswil,Hausperron,1/9,172,ja,,,1,Konventionell fundiert,,0,774,Bituminoeses Mischgut,,,,2013,0,0001-01-14T00:53:28+00:53,0001-01-09T00:53:28+00:53,1234583,0001-01-09T00:53:28+00:53,0001-01-09T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,720250,(Thalwil) - (Pfaffikon SZ),Ost,Zurich,SBB CFF,SBB,Bestehend,716,138283342,11641491,"47.2296024424, 8.67507215871"
559741.063,129463.69,131,13.427,VIO,Vionnaz,Aussenperron,1,150,nein,,,2,Konventionell fundiert,,6,18,Bituminoeses Mischgut,,,,2009,0,0001-01-15T00:53:28+00:53,0001-01-26T00:53:28+00:53,3817618,0001-01-26T00:53:28+00:53,0001-01-09T00:53:28+00:53,West,West,West,Sion,West,131150,(Monthey) - Bouveret,West,Sion,SBB CFF,SBB,Bestehend,716,35388690,4274927,"46.3153622488, 6.91598260863"
634037.22,127043.654,100,136.574,VI,Visp,Mittelperron,2/3,202,ja,,,1,Konventionell fundiert,,202,1379,Bituminoeses Mischgut,,,,2007,0,0001-01-05T00:53:28+00:53,0001-01-27T00:53:28+00:53,4001359,0001-01-05T00:53:28+00:53,0001-01-16T00:53:28+00:53,West,West,West,Sion,West,100550,St. German - (Brig),West,Sion,SBB CFF,SBB,Bestehend,716,35397560,4001354,"46.2939450806, 7.88035728465"
530393.699,158562.037,200,10.803,VU,Vufflens-la-Ville,Aussenperron,1,240,ja,,,1,Konventionell fundiert,,240,718,Bituminoeses Mischgut,,,,,0,0001-01-10T00:53:28+00:53,0001-01-06T00:53:28+00:53,2077612,0001-01-10T00:53:28+00:53,0001-01-06T00:53:28+00:53,West,West,West,Lausanne,West,200150,Bussigny - Daillens [bif],West,Lausanne,SBB CFF,SBB,Bestehend,716,35377438,2077610,"46.5746977492, 6.5306278534"
575353.097,182127.832,250,62.078,VG,Villars-sur-Glane,Aussenperron,2,132,ja,,,1,Konventionell fundiert,,0,335,Bituminoeses Mischgut,,,,,0,0001-01-07T00:53:28+00:53,0001-01-27T00:53:28+00:53,2346210,0001-01-07T00:53:28+00:53,0001-01-27T00:53:28+00:53,West,West,West,Lausanne,West,250250,Romont - Fribourg,West,Lausanne,SBB CFF,SBB,Bestehend,716,35385874,2346206,"46.7898579344, 7.11583953979"
543793.56,149655.028,100,6.597,VTE,Villette VD,Hausperron,1,181,ja,,,3,Konventionell fundiert,,81,218,Bituminoeses Mischgut,,,,,0,0001-01-17T00:53:28+00:53,0001-01-29T00:53:28+00:53,1702885,0001-01-17T00:53:28+00:53,0001-01-06T00:53:28+00:53,West,West,West,Lausanne,West,100100,(Lausanne) - Vevey,West,Lausanne,SBB CFF,SBB,Bestehend,716,35380191,1702879,"46.4958405174, 6.70650354907"
560706.701,140893.24,100,27.019,VEY,Veytaux-Chillon,Hausperron,1,162,ja,,,1,Konventionell fundiert,,65,208,Bituminoeses Mischgut,,,,,0,0001-01-02T00:53:28+00:53,0001-01-07T00:53:28+00:53,1620166,0001-01-02T00:53:28+00:53,0001-01-04T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,SBB,Bestehend,716,35393569,1620162,"46.4182333365, 6.92754955699"
554115.211,146079.248,100,18.167,VV,Vevey,Mittelperron,3/4/5,337,ja,,,1,Konventionell fundiert,,380,2327,Bituminoeses Mischgut,,,,,0,0001-01-10T00:53:28+00:53,0001-01-03T00:53:28+00:53,1311416,0001-01-10T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Lausanne,West,100100,(Lausanne) - Vevey,West,Lausanne,SBB CFF,SBB,Bestehend,716,35393802,1311415,"46.4644636763, 6.84130158719"
560651.731,138837.161,100,29.19,VIL,Villeneuve,Hausperron,1,244,ja,,,1,Konventionell fundiert,,241,183,Bituminoeses Mischgut,,,,,0,0001-01-20T00:53:28+00:53,0001-01-06T00:53:28+00:53,1633495,0001-01-20T00:53:28+00:53,0001-01-04T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,SBB,Bestehend,716,35389598,1633492,"46.3997347836, 6.92700941938"
693528.442,262522.076,769,4.752,WWUE,Winterthur Wulflingen,Hilfskante,2,121,ja,,,2,Fertigelement,auf Betonbrett,33,0,Andere,Gitterrost,,,2007,0,0001-01-26T00:53:28+00:53,0001-01-27T00:53:28+00:53,1194239,0001-01-16T00:53:28+00:53,0001-01-16T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,769100,(Winterthur) - Embrach,Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35388059,4060810,"47.5067924521, 8.6801262793"
617005.691,217111.491,450,77.01,WY,Wynigen,Aussenperron,2,260,ja,P35 + P55,,3,Konventionell fundiert,,35,105,Verbundstein-Pflaesterung,,,,2011,0,0001-01-19T00:53:28+00:53,0001-01-29T00:53:28+00:53,974375,0001-01-30T00:53:28+00:53,0001-01-29T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,450350,(Langenthal) - (Burgdorf),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35393188,4788858,"47.1047841429, 7.66266070778"
538925.048,181527.6,210,39.306,YV,Yverdon-les-Bains,Hausperron,1,405,ja,,,2,Konventionell fundiert,Ancien  quai,70,204,Bituminoeses Mischgut,,,,,0,0001-01-09T00:53:28+00:53,0001-01-13T00:53:28+00:53,1672532,0001-01-09T00:53:28+00:53,0001-01-14T00:53:28+00:53,West,West,West,Lausanne,West,210200,Yverdon - (Onnens),West,Biel,SBB CFF,SBB,Bestehend,716,35378976,1672527,"46.7821088817, 6.63885121963"
617139.318,217218.097,450,76.839,WY,Wynigen,Hausperron,1,260,ja,P35 + P55,,2,Konventionell fundiert,,127,453,Verbundstein-Pflaesterung,,,,,0,0001-01-19T00:53:28+00:53,0001-01-29T00:53:28+00:53,974374,0001-01-28T00:53:28+00:53,0001-01-29T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,450350,(Langenthal) - (Burgdorf),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35387315,333198,"47.1057396156, 7.66442510827"
538989.447,181484.29,210,39.231,YV,Yverdon-les-Bains,Andere,5,97,ja,,Yverdon St-Croix,1,Konventionell fundiert,,97,177,Bituminoeses Mischgut,,,,,0,0001-01-10T00:53:28+00:53,0001-01-19T00:53:28+00:53,1672682,0001-01-10T00:53:28+00:53,0001-01-12T00:53:28+00:53,West,West,West,Lausanne,West,210200,Yverdon - (Onnens),West,Biel,SBB CFF,SBB,Bestehend,716,35390050,1672681,"46.7817252243, 6.63970026058"
700343.388,262076.092,850,133.778,WHE,Winterthur Hegi,Aussenperron,1,220,ja,,,1,Konventionell fundiert,,94,276,Bituminoeses Mischgut,,,,2006,0,0001-01-14T00:53:28+00:53,0001-01-25T00:53:28+00:53,3834168,0001-01-14T00:53:28+00:53,0001-01-17T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,850450,(Sirnach) - (Winterthur Gruze),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35387616,3834161,"47.5017767817, 8.77047103229"
696916.757,262037.125,751,26.341,W,Winterthur,Hausperron,2/3,470,ja,,,3,Konventionell fundiert,,94,429,Bituminoeses Mischgut,,,,1986,0,0001-01-15T00:53:28+00:53,0001-01-14T00:53:28+00:53,691495,0001-01-15T00:53:28+00:53,0001-01-07T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,751400,Winterthur,Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35377597,691500,"47.5019405498, 8.7249895403"
